time_s,ax,ay,az,gx,gy,gz,mx,my,mz
27.396,-0.0173,-0.1163,0.9635,-12.8937,15.8997,-8.9722,-1.7922,3.6079,-6.9112
27.416,-0.0175,-0.1136,0.9435,-12.0621,17.3950,-8.0032,-1.7922,3.6079,-6.9112
27.435,-0.0229,-0.0986,0.9312,-12.5961,13.6795,-7.4234,-1.7922,3.6079,-6.9112
27.455,-0.0306,-0.1002,0.9395,-13.3972,9.4223,-8.1024,10.7534,5.4119,15.5503
27.474,-0.0314,-0.1052,0.9413,-13.6719,3.9291,-8.9569,10.7534,5.4119,15.5503
27.494,-0.0198,-0.1039,0.9559,-12.6114,3.3722,-7.2327,10.7534,5.4119,15.5503
27.513,-0.0330,-0.0995,0.9659,-11.9095,5.0125,-7.0572,10.7534,5.4119,15.5503
27.533,-0.0387,-0.0914,0.9672,-11.4288,5.8136,-7.3090,10.7534,5.4119,15.5503
27.552,-0.0618,-0.0854,0.9682,-10.5972,6.0349,-11.1771,10.7534,5.4119,15.5503
27.572,-0.0400,-0.0904,0.9712,-10.8337,6.9504,-14.8849,7.1690,-1.8039,15.5503
27.591,-0.0355,-0.0886,0.9637,-11.1008,5.3253,-16.4948,7.1690,-1.8039,15.5503
27.611,-0.0317,-0.0873,0.9634,-12.5732,3.8910,-20.3171,7.1690,-1.8039,15.5503
27.630,-0.0397,-0.0983,0.9712,-13.3209,3.7994,-22.0718,7.1690,-1.8039,15.5503
27.650,-0.0314,-0.0995,0.9677,-12.5732,6.2943,-21.9269,7.1690,-1.8039,15.5503
27.669,-0.0206,-0.1031,0.9694,-11.4441,7.9346,-19.3634,7.1690,-1.8039,15.5503
27.689,-0.0079,-0.1031,0.9653,-10.2844,9.5444,-18.5547,-1.7922,0.0000,3.4556
27.708,-0.0021,-0.0983,0.9541,-9.6588,10.8414,-16.1514,-1.7922,0.0000,3.4556
27.728,-0.0214,-0.0886,0.9557,-10.4980,6.2103,-17.7917,-1.7922,0.0000,3.4556
27.748,-0.0314,-0.0971,0.9683,-11.8408,4.0741,-21.2860,-1.7922,0.0000,3.4556
27.767,-0.0129,-0.1088,0.9731,-11.6272,7.5760,-22.1558,-1.7922,0.0000,3.4556
27.787,-0.0020,-0.1082,0.9542,-8.8425,11.7416,-17.8528,-1.7922,0.0000,3.4556
27.806,-0.0153,-0.0964,0.9550,-7.9041,13.9084,-16.3651,-1.7922,0.0000,3.4556
27.826,-0.0225,-0.1002,0.9578,-9.6970,15.9454,-16.4490,5.3767,-7.2158,0.0000
27.845,-0.0305,-0.1030,0.9517,-9.5749,12.3444,-17.8146,5.3767,-7.2158,0.0000
27.865,-0.0121,-0.1005,0.9496,-8.8425,10.6735,-17.4026,5.3767,-7.2158,0.0000
27.884,-0.0153,-0.1011,0.9560,-7.4005,10.7193,-15.7547,5.3767,-7.2158,0.0000
27.904,-0.0208,-0.0947,0.9481,-8.2855,10.3149,-15.1901,5.3767,-7.2158,0.0000
27.923,-0.0314,-0.0881,0.9456,-9.8572,7.9498,-15.7928,5.3767,-7.2158,0.0000
27.943,-0.0421,-0.0905,0.9500,-9.8343,7.4158,-15.4800,3.5845,16.2356,-1.7278
27.962,-0.0434,-0.0915,0.9609,-10.0327,7.5226,-15.2283,3.5845,16.2356,-1.7278
27.982,-0.0308,-0.0956,0.9604,-10.1624,6.9504,-16.3498,3.5845,16.2356,-1.7278
28.001,-0.0266,-0.1008,0.9604,-11.2457,8.9569,-15.9302,3.5845,16.2356,-1.7278
28.021,-0.0319,-0.0989,0.9562,-11.5051,8.2626,-16.2201,3.5845,16.2356,-1.7278
28.041,-0.0326,-0.0964,0.9456,-11.7874,7.5150,-17.2272,3.5845,16.2356,-1.7278
28.060,-0.0324,-0.1068,0.9537,-12.1613,8.7585,-17.0212,3.5845,16.2356,-1.7278
28.080,-0.0326,-0.1052,0.9556,-13.1912,8.1024,-17.7231,8.9612,10.8237,-3.4556
28.099,-0.0314,-0.1017,0.9501,-13.1607,7.6828,-17.9672,8.9612,10.8237,-3.4556
28.119,-0.0354,-0.1005,0.9471,-12.3978,7.8812,-16.9220,8.9612,10.8237,-3.4556
28.138,-0.0471,-0.1025,0.9543,-12.3520,7.9727,-16.3269,8.9612,10.8237,-3.4556
28.158,-0.0483,-0.1025,0.9522,-12.6495,6.5842,-17.3492,8.9612,10.8237,-3.4556
28.177,-0.0554,-0.0994,0.9423,-12.7335,6.7673,-16.6779,8.9612,10.8237,-3.4556
28.197,-0.0441,-0.1085,0.9441,-12.6648,6.6986,-16.3116,1.7922,10.8237,-10.3669
28.216,-0.0505,-0.1118,0.9507,-12.6266,5.9738,-15.4953,1.7922,10.8237,-10.3669
28.236,-0.0459,-0.1207,0.9529,-13.3896,5.4398,-15.9836,1.7922,10.8237,-10.3669
28.255,-0.0492,-0.1201,0.9495,-13.5956,5.9586,-16.0980,1.7922,10.8237,-10.3669
28.275,-0.0527,-0.1277,0.9459,-12.3825,7.0877,-15.8844,1.7922,10.8237,-10.3669
28.294,-0.0418,-0.1398,0.9504,-11.7264,6.7520,-17.7536,1.7922,10.8237,-10.3669
28.314,-0.0378,-0.1614,0.9621,-11.7569,8.5373,-20.2942,1.7922,10.8237,-10.3669
28.333,-0.0334,-0.1848,0.9742,-11.1923,11.7111,-23.9258,10.7534,19.8435,-1.7278
28.353,-0.0393,-0.1881,0.9823,-10.5286,15.7852,-29.2511,10.7534,19.8435,-1.7278
28.373,-0.0355,-0.1965,1.0057,-10.6430,21.5683,-37.5214,10.7534,19.8435,-1.7278
28.392,-0.0096,-0.2222,1.0202,-9.0103,27.4048,-49.2172,10.7534,19.8435,-1.7278
28.412,-0.0138,-0.2317,1.0258,-6.2332,36.2701,-62.8815,10.7534,19.8435,-1.7278
28.431,-0.0116,-0.2492,1.0409,-3.7155,38.7650,-64.8956,10.7534,19.8435,-1.7278
28.451,-0.3834,-0.2869,0.9940,-14.0228,-17.2501,-61.3098,5.3767,50.5107,-34.5562
28.470,-0.0443,-0.2686,1.0155,0.7324,-62.2101,-102.5314,5.3767,50.5107,-34.5562
28.490,-0.0660,-0.2199,0.9919,-11.0626,-53.7643,-83.4808,5.3767,50.5107,-34.5562
28.509,-0.1032,-0.1740,1.0323,-6.2180,-98.0835,-103.6606,5.3767,50.5107,-34.5562
